region_id,chrom,start,end,block_start,block_end,notes
ldEUR_06_0057,6,84018569,84318569,83127149,85209989,LDetect EUR block (full block: 6:83127149-85209989)
ldEUR_06_0058,6,85989744,86289744,85209989,87069500,LDetect EUR block (full block: 6:85209989-87069500)
ldEUR_06_0059,6,87795820,88095820,87069500,88822140,LDetect EUR block (full block: 6:87069500-88822140)
ldEUR_06_0060,6,89247596,89547596,88822140,89973052,LDetect EUR block (full block: 6:88822140-89973052)
ldEUR_06_0061,6,90758124,91058124,89973052,91843196,LDetect EUR block (full block: 6:89973052-91843196)
ldEUR_06_0062,6,92485920,92785920,91843196,93428644,LDetect EUR block (full block: 6:91843196-93428644)
ldEUR_06_0063,6,93623393,93923393,93428644,94118142,LDetect EUR block (full block: 6:93428644-94118142)
ldEUR_06_0064,6,94129658,94429658,94118142,94441175,LDetect EUR block (full block: 6:94118142-94441175)
ldEUR_06_0065,6,95617343,95917343,94441175,97093511,LDetect EUR block (full block: 6:94441175-97093511)
ldEUR_06_0066,6,97317897,97617897,97093511,97842284,LDetect EUR block (full block: 6:97093511-97842284)
ldEUR_06_0067,6,99086215,99386215,97842284,100630146,LDetect EUR block (full block: 6:97842284-100630146)
ldEUR_06_0068,6,101483459,101783459,100630146,102636772,LDetect EUR block (full block: 6:100630146-102636772)
ldEUR_06_0069,6,103160083,103460083,102636772,103983395,LDetect EUR block (full block: 6:102636772-103983395)
ldEUR_06_0070,6,104870064,105170064,103983395,106056733,LDetect EUR block (full block: 6:103983395-106056733)
ldEUR_06_0071,6,106603519,106903519,106056733,107450306,LDetect EUR block (full block: 6:106056733-107450306)
ldEUR_06_0072,6,107807343,108107343,107450306,108464380,LDetect EUR block (full block: 6:107450306-108464380)
ldEUR_06_0073,6,109234313,109534313,108464380,110304247,LDetect EUR block (full block: 6:108464380-110304247)
ldEUR_06_0074,6,111174630,111474630,110304247,112345014,LDetect EUR block (full block: 6:110304247-112345014)
ldEUR_06_0075,6,113132923,113432923,112345014,114220833,LDetect EUR block (full block: 6:112345014-114220833)
ldEUR_06_0076,6,115026114,115326114,114220833,116131396,LDetect EUR block (full block: 6:114220833-116131396)
ldEUR_06_0077,6,116752184,117052184,116131396,117672972,LDetect EUR block (full block: 6:116131396-117672972)
ldEUR_06_0078,6,118168043,118468043,117672972,118963115,LDetect EUR block (full block: 6:117672972-118963115)
ldEUR_06_0079,6,119313196,119613196,118963115,119963278,LDetect EUR block (full block: 6:118963115-119963278)
ldEUR_06_0080,6,120087703,120387703,119963278,120512128,LDetect EUR block (full block: 6:119963278-120512128)
ldEUR_06_0081,6,121058902,121358902,120512128,121905676,LDetect EUR block (full block: 6:120512128-121905676)
ldEUR_06_0082,6,122730928,123030928,121905676,123856181,LDetect EUR block (full block: 6:121905676-123856181)
ldEUR_06_0083,6,124490282,124790282,123856181,125424383,LDetect EUR block (full block: 6:123856181-125424383)
ldEUR_06_0084,6,126332422,126632422,125424383,127540461,LDetect EUR block (full block: 6:125424383-127540461)
ldEUR_06_0085,6,128550746,128850746,127540461,129861031,LDetect EUR block (full block: 6:127540461-129861031)
ldEUR_06_0086,6,130248242,130548242,129861031,130935454,LDetect EUR block (full block: 6:129861031-130935454)
ldEUR_06_0087,6,131700561,132000561,130935454,132765669,LDetect EUR block (full block: 6:130935454-132765669)
ldEUR_06_0088,6,133354956,133654956,132765669,134244243,LDetect EUR block (full block: 6:132765669-134244243)
ldEUR_06_0089,6,135084210,135384210,134244243,136224177,LDetect EUR block (full block: 6:134244243-136224177)
ldEUR_06_0090,6,136769197,137069197,136224177,137614218,LDetect EUR block (full block: 6:136224177-137614218)
ldEUR_06_0091,6,138068423,138368423,137614218,138822629,LDetect EUR block (full block: 6:137614218-138822629)
ldEUR_06_0092,6,139184032,139484032,138822629,139845436,LDetect EUR block (full block: 6:138822629-139845436)
ldEUR_06_0093,6,140916957,141216957,139845436,142288479,LDetect EUR block (full block: 6:139845436-142288479)
ldEUR_06_0094,6,143654144,143954144,142288479,145319810,LDetect EUR block (full block: 6:142288479-145319810)
ldEUR_06_0095,6,145842617,146142617,145319810,146665424,LDetect EUR block (full block: 6:145319810-146665424)
ldEUR_06_0096,6,147642888,147942888,146665424,148920352,LDetect EUR block (full block: 6:146665424-148920352)
ldEUR_06_0097,6,149436878,149736878,148920352,150253404,LDetect EUR block (full block: 6:148920352-150253404)
ldEUR_06_0098,6,150933053,151233053,150253404,151912703,LDetect EUR block (full block: 6:150253404-151912703)
ldEUR_06_0099,6,152353599,152653599,151912703,153094496,LDetect EUR block (full block: 6:151912703-153094496)
ldEUR_06_0100,6,153884308,154184308,153094496,154974120,LDetect EUR block (full block: 6:153094496-154974120)
ldEUR_06_0101,6,155718723,156018723,154974120,156763326,LDetect EUR block (full block: 6:154974120-156763326)
ldEUR_06_0102,6,157341022,157641022,156763326,158218719,LDetect EUR block (full block: 6:156763326-158218719)
ldEUR_06_0103,6,159249608,159549608,158218719,160580497,LDetect EUR block (full block: 6:158218719-160580497)
ldEUR_06_0104,6,161225030,161525030,160580497,162169564,LDetect EUR block (full block: 6:160580497-162169564)
ldEUR_06_0105,6,162400383,162700383,162169564,162931203,LDetect EUR block (full block: 6:162169564-162931203)
ldEUR_06_0106,6,163507362,163807362,162931203,164383521,LDetect EUR block (full block: 6:162931203-164383521)
ldEUR_06_0107,6,164835192,165135192,164383521,165586864,LDetect EUR block (full block: 6:164383521-165586864)
ldEUR_06_0108,6,166155798,166455798,165586864,167024733,LDetect EUR block (full block: 6:165586864-167024733)
ldEUR_06_0109,6,167383784,167683784,167024733,168042835,LDetect EUR block (full block: 6:167024733-168042835)
ldEUR_06_0110,6,168562442,168862442,168042835,169382050,LDetect EUR block (full block: 6:168042835-169382050)
ldEUR_06_0111,6,169706111,170006111,169382050,170330173,LDetect EUR block (full block: 6:169382050-170330173)
ldEUR_06_0112,6,170540721,170840721,170330173,171051270,LDetect EUR block (full block: 6:170330173-171051270)
ldEUR_07_0001,7,344456,644456,16161,972752,LDetect EUR block (full block: 7:16161-972752)
ldEUR_07_0002,7,1012909,1312909,972752,1353067,LDetect EUR block (full block: 7:972752-1353067)
ldEUR_07_0003,7,1557732,1857732,1353067,2062398,LDetect EUR block (full block: 7:1353067-2062398)
ldEUR_07_0004,7,2267312,2567312,2062398,2772227,LDetect EUR block (full block: 7:2062398-2772227)
ldEUR_07_0005,7,3522827,3822827,2772227,4573428,LDetect EUR block (full block: 7:2772227-4573428)
ldEUR_07_0006,7,4844830,5144830,4573428,5416232,LDetect EUR block (full block: 7:4573428-5416232)
ldEUR_07_0007,7,5485379,5785379,5416232,5854526,LDetect EUR block (full block: 7:5416232-5854526)
ldEUR_07_0008,7,6064191,6364191,5854526,6573857,LDetect EUR block (full block: 7:5854526-6573857)
ldEUR_07_0009,7,7041304,7341304,6573857,7808752,LDetect EUR block (full block: 7:6573857-7808752)
ldEUR_07_0010,7,8316087,8616087,7808752,9123423,LDetect EUR block (full block: 7:7808752-9123423)
ldEUR_07_0011,7,9405461,9705461,9123423,9987499,LDetect EUR block (full block: 7:9123423-9987499)
ldEUR_07_0012,7,10493348,10793348,9987499,11299198,LDetect EUR block (full block: 7:9987499-11299198)
ldEUR_07_0013,7,11817329,12117329,11299198,12635461,LDetect EUR block (full block: 7:11299198-12635461)
ldEUR_07_0014,7,13109831,13409831,12635461,13884202,LDetect EUR block (full block: 7:12635461-13884202)
ldEUR_07_0015,7,14363929,14663929,13884202,15143657,LDetect EUR block (full block: 7:13884202-15143657)
ldEUR_07_0016,7,15872863,16172863,15143657,16902069,LDetect EUR block (full block: 7:15143657-16902069)
ldEUR_07_0017,7,18041808,18341808,16902069,19481547,LDetect EUR block (full block: 7:16902069-19481547)
ldEUR_07_0018,7,19653227,19953227,19481547,20124908,LDetect EUR block (full block: 7:19481547-20124908)
ldEUR_07_0019,7,21166268,21466268,20124908,22507629,LDetect EUR block (full block: 7:20124908-22507629)
ldEUR_07_0020,7,22839535,23139535,22507629,23471442,LDetect EUR block (full block: 7:22507629-23471442)
ldEUR_07_0021,7,24124350,24424350,23471442,25077259,LDetect EUR block (full block: 7:23471442-25077259)
ldEUR_07_0022,7,25343407,25643407,25077259,25909555,LDetect EUR block (full block: 7:25077259-25909555)
ldEUR_07_0023,7,26984932,27284932,25909555,28360309,LDetect EUR block (full block: 7:25909555-28360309)
ldEUR_07_0024,7,29598799,29898799,28360309,31137289,LDetect EUR block (full block: 7:28360309-31137289)
ldEUR_07_0025,7,32196528,32496528,31137289,33555768,LDetect EUR block (full block: 7:31137289-33555768)
ldEUR_07_0026,7,34734653,35034653,33555768,36213538,LDetect EUR block (full block: 7:33555768-36213538)
ldEUR_07_0027,7,36734361,37034361,36213538,37555184,LDetect EUR block (full block: 7:36213538-37555184)
ldEUR_07_0028,7,38110943,38410943,37555184,38966703,LDetect EUR block (full block: 7:37555184-38966703)
ldEUR_07_0029,7,39264686,39564686,38966703,39862670,LDetect EUR block (full block: 7:38966703-39862670)
ldEUR_07_0030,7,40782240,41082240,39862670,42001811,LDetect EUR block (full block: 7:39862670-42001811)
ldEUR_07_0031,7,42430442,42730442,42001811,43159074,LDetect EUR block (full block: 7:42001811-43159074)
ldEUR_07_0032,7,43811451,44111451,43159074,44763828,LDetect EUR block (full block: 7:43159074-44763828)
ldEUR_07_0033,7,45208375,45508375,44763828,45952922,LDetect EUR block (full block: 7:44763828-45952922)
ldEUR_07_0034,7,46319821,46619821,45952922,46986720,LDetect EUR block (full block: 7:45952922-46986720)
ldEUR_07_0035,7,47949499,48249499,46986720,49212278,LDetect EUR block (full block: 7:46986720-49212278)
ldEUR_07_0036,7,50293800,50593800,49212278,51675322,LDetect EUR block (full block: 7:49212278-51675322)
ldEUR_07_0037,7,52275817,52575817,51675322,53176312,LDetect EUR block (full block: 7:51675322-53176312)
ldEUR_07_0038,7,53549644,53849644,53176312,54222976,LDetect EUR block (full block: 7:53176312-54222976)
ldEUR_07_0039,7,54807280,55107280,54222976,55691584,LDetect EUR block (full block: 7:54222976-55691584)
ldEUR_07_0040,7,56387111,56687111,55691584,57382638,LDetect EUR block (full block: 7:55691584-57382638)
ldEUR_07_0041,7,60194998,60494998,57382638,63307359,LDetect EUR block (full block: 7:57382638-63307359)
ldEUR_07_0042,7,63324242,63624242,63307359,63641125,LDetect EUR block (full block: 7:63307359-63641125)
ldEUR_07_0043,7,64515467,64815467,63641125,65689809,LDetect EUR block (full block: 7:63641125-65689809)
ldEUR_07_0044,7,66811941,67111941,65689809,68234074,LDetect EUR block (full block: 7:65689809-68234074)
ldEUR_07_0045,7,68509719,68809719,68234074,69085364,LDetect EUR block (full block: 7:68234074-69085364)
ldEUR_07_0046,7,70330124,70630124,69085364,71874885,LDetect EUR block (full block: 7:69085364-71874885)
ldEUR_07_0047,7,72454743,72754743,71874885,73334602,LDetect EUR block (full block: 7:71874885-73334602)
ldEUR_07_0048,7,74746583,75046583,73334602,76458564,LDetect EUR block (full block: 7:73334602-76458564)
ldEUR_07_0049,7,77126211,77426211,76458564,78093859,LDetect EUR block (full block: 7:76458564-78093859)
ldEUR_07_0050,7,78840964,79140964,78093859,79888069,LDetect EUR block (full block: 7:78093859-79888069)
ldEUR_07_0051,7,80805377,81105377,79888069,82022686,LDetect EUR block (full block: 7:79888069-82022686)
ldEUR_07_0052,7,82761944,83061944,82022686,83801203,LDetect EUR block (full block: 7:82022686-83801203)
ldEUR_07_0053,7,84536692,84836692,83801203,85572182,LDetect EUR block (full block: 7:83801203-85572182)
ldEUR_07_0054,7,86548593,86848593,85572182,87825004,LDetect EUR block (full block: 7:85572182-87825004)
ldEUR_07_0055,7,89093394,89393394,87825004,90661784,LDetect EUR block (full block: 7:87825004-90661784)
ldEUR_07_0056,7,91427768,91727768,90661784,92493752,LDetect EUR block (full block: 7:90661784-92493752)
ldEUR_07_0057,7,93080176,93380176,92493752,93966601,LDetect EUR block (full block: 7:92493752-93966601)
ldEUR_07_0058,7,94870054,95170054,93966601,96073508,LDetect EUR block (full block: 7:93966601-96073508)
ldEUR_07_0059,7,96436539,96736539,96073508,97099570,LDetect EUR block (full block: 7:96073508-97099570)
ldEUR_07_0060,7,97757522,98057522,97099570,98715474,LDetect EUR block (full block: 7:97099570-98715474)
ldEUR_07_0061,7,99306062,99606062,98715474,100196651,LDetect EUR block (full block: 7:98715474-100196651)
ldEUR_07_0062,7,100547952,100847952,100196651,101199253,LDetect EUR block (full block: 7:100196651-101199253)
ldEUR_07_0063,7,102048381,102348381,101199253,103197510,LDetect EUR block (full block: 7:101199253-103197510)
ldEUR_07_0064,7,103528517,103828517,103197510,104159525,LDetect EUR block (full block: 7:103197510-104159525)
ldEUR_07_0065,7,104771215,105071215,104159525,105682905,LDetect EUR block (full block: 7:104159525-105682905)
ldEUR_07_0066,7,106581541,106881541,105682905,107780178,LDetect EUR block (full block: 7:105682905-107780178)
ldEUR_07_0067,7,108563886,108863886,107780178,109647594,LDetect EUR block (full block: 7:107780178-109647594)
ldEUR_07_0068,7,110983139,111283139,109647594,112618684,LDetect EUR block (full block: 7:109647594-112618684)
ldEUR_07_0069,7,113015535,113315535,112618684,113712387,LDetect EUR block (full block: 7:112618684-113712387)
ldEUR_07_0070,7,115096282,115396282,113712387,116780178,LDetect EUR block (full block: 7:113712387-116780178)
ldEUR_07_0071,7,117415879,117715879,116780178,118351581,LDetect EUR block (full block: 7:116780178-118351581)
ldEUR_07_0072,7,119548427,119848427,118351581,121045273,LDetect EUR block (full block: 7:118351581-121045273)
ldEUR_07_0073,7,121339451,121639451,121045273,121933630,LDetect EUR block (full block: 7:121045273-121933630)
ldEUR_07_0074,7,122895217,123195217,121933630,124156805,LDetect EUR block (full block: 7:121933630-124156805)
ldEUR_07_0075,7,125193361,125493361,124167552,126519170,LDetect EUR block (full block: 7:124167552-126519170)
ldEUR_07_0076,7,126544195,126844195,126519170,126869221,LDetect EUR block (full block: 7:126519170-126869221)
ldEUR_07_0077,7,127673803,127973803,126869221,128778386,LDetect EUR block (full block: 7:126869221-128778386)
ldEUR_07_0078,7,129450400,129750400,128778386,130422414,LDetect EUR block (full block: 7:128778386-130422414)
ldEUR_07_0079,7,131464131,131764131,130422414,132805848,LDetect EUR block (full block: 7:130422414-132805848)
ldEUR_07_0080,7,133406722,133706722,132805848,134307596,LDetect EUR block (full block: 7:132805848-134307596)
ldEUR_07_0081,7,134799339,135099339,134307596,135591083,LDetect EUR block (full block: 7:134307596-135591083)
ldEUR_07_0082,7,136083822,136383822,135591083,136876562,LDetect EUR block (full block: 7:135591083-136876562)
ldEUR_07_0083,7,137660620,137960620,136876562,138744679,LDetect EUR block (full block: 7:136876562-138744679)
ldEUR_07_0084,7,139188928,139488928,138744679,139933177,LDetect EUR block (full block: 7:138744679-139933177)
ldEUR_07_0085,7,139934193,140234193,139933177,140235210,LDetect EUR block (full block: 7:139933177-140235210)
ldEUR_07_0086,7,140580883,140880883,140235210,141226557,LDetect EUR block (full block: 7:140235210-141226557)
ldEUR_07_0087,7,141791433,142091433,141226557,142656310,LDetect EUR block (full block: 7:141226557-142656310)
ldEUR_07_0088,7,143662299,143962299,142656310,144968289,LDetect EUR block (full block: 7:142656310-144968289)
ldEUR_07_0089,7,145548124,145848124,144968289,146427960,LDetect EUR block (full block: 7:144968289-146427960)
ldEUR_07_0090,7,146971639,147271639,146427960,147815318,LDetect EUR block (full block: 7:146427960-147815318)
ldEUR_07_0091,7,148677988,148977988,147815318,149840658,LDetect EUR block (full block: 7:147815318-149840658)
ldEUR_07_0092,7,150126081,150426081,149840658,150711505,LDetect EUR block (full block: 7:149840658-150711505)
ldEUR_07_0093,7,151330655,151630655,150711505,152249806,LDetect EUR block (full block: 7:150711505-152249806)
ldEUR_07_0094,7,152811912,153111912,152249806,153674019,LDetect EUR block (full block: 7:152249806-153674019)
ldEUR_07_0095,7,154169374,154469374,153674019,154964730,LDetect EUR block (full block: 7:153674019-154964730)
ldEUR_07_0096,7,155364990,155664990,154964730,156065250,LDetect EUR block (full block: 7:154964730-156065250)
ldEUR_07_0097,7,156699923,156999923,156065250,157634597,LDetect EUR block (full block: 7:156065250-157634597)
ldEUR_07_0098,7,158231586,158531586,157634597,159128575,LDetect EUR block (full block: 7:157634597-159128575)
ldEUR_08_0001,8,377319,677319,10422,1044217,LDetect EUR block (full block: 8:10422-1044217)
ldEUR_08_0002,8,1044217,1163245,1044217,1163245,LDetect EUR block (full block: 8:1044217-1163245)
ldEUR_08_0003,8,1453093,1753093,1163245,2042942,LDetect EUR block (full block: 8:1163245-2042942)
ldEUR_08_0004,8,2158110,2458110,2042942,2573279,LDetect EUR block (full block: 8:2042942-2573279)
ldEUR_08_0005,8,2833102,3133102,2573279,3392926,LDetect EUR block (full block: 8:2573279-3392926)
ldEUR_08_0006,8,3437971,3737971,3392926,3783017,LDetect EUR block (full block: 8:3392926-3783017)
ldEUR_08_0007,8,3981746,4281746,3783017,4480476,LDetect EUR block (full block: 8:3783017-4480476)
ldEUR_08_0008,8,4663701,4963701,4480476,5146927,LDetect EUR block (full block: 8:4480476-5146927)
